<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,1
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
126,7,1,0,2,3,0,4441.577,462.343,69.436,37.479,37.079,9.785,0,0
127,7,1,0,3,4,0,4275.674,462.825,90.74,37.11,36.874,9.787,0,0
128,7,1,0,4,5,0,4209.917,525.258,99.479,36.886,36.563,9.716,0,0
130,7,1,0,6,7,0,4476.295,549.115,75.837,37.599,37.308,9.83,0,0
131,7,1,0,7,8,0,4176.948,617.187,62.282,37.735,37.435,9.788,0,0
132,7,1,0,8,10,0,4573.457,644.651,102.336,37.917,37.457,9.814,0,0
133,7,1,0,9,11,0,4442.459,702.209,50.83,37.163,36.993,9.81,0,0
134,7,1,0,10,12,0,4606.777,709.496,127.066,37.422,37.257,9.801,0,0
135,8,1,0,0,0,0,4652.78,460.881,62.763,36.671,36.404,9.746,0,0
136,8,1,0,1,1,0,4992.954,506.183,83.379,36.666,36.277,9.728,0,0
137,8,1,0,2,3,0,4746.937,590.201,64.549,36.898,36.573,9.72,0,0
138,8,1,0,3,4,0,5003.426,590.562,71.33,37.192,36.816,9.713,0,0
140,8,1,0,5,6,0,4637.82,623.376,40.639,37.398,37.187,9.788,0,0
142,8,1,0,7,9,0,5037.849,665.812,-38.497,37.503,37.324,9.743,0,0
143,8,1,0,8,10,0,4982.15,683.483,61.268,37.57,37.16,9.807,0,0
145,9,1,0,0,1,0,5607.121,566.355,16.108,36.983,36.65,9.741,0,0
146,9,1,0,1,2,0,5514.295,641.242,-32.79,37.31,37.147,9.771,0,0
147,9,1,0,2,3,0,5340.594,646.757,95.682,36.889,36.664,9.73,0,0
148,9,1,0,3,5,0,5740.127,727.767,28.429,37.552,37.489,9.771,0,0
150,0,2,0,0,3,0,414.322,938.035,106.646,36.654,36.355,9.659,0,0
151,0,2,0,1,5,0,282.078,993.505,83.941,37.348,36.616,9.554,0,0
152,0,2,0,2,6,0,101.182,1000.001,73.605,37.099,36.461,9.731,0,0
153,0,2,0,3,8,0,52.278,1115.004,81.363,37.758,37.358,9.781,0,0
155,1,2,0,1,2,0,603.289,842.045,23.375,36.69,36.27,9.653,0,0
156,1,2,0,2,3,0,1132.718,852.499,94.369,37.149,36.689,9.69,0,0
157,1,2,0,3,4,0,833.593,875.047,74.13,36.685,36.236,9.647,0,0
158,1,2,0,4,6,0,658.978,908.188,47.871,36.864,36.04,9.645,0,0
159,1,2,0,5,7,0,884.658,946.198,66.687,37.127,36.673,9.762,0,0
160,1,2,0,6,8,0,1062.194,991.994,127.284,37.537,37.069,9.64,0,0
161,1,2,0,7,8,0,1090.72,965.727,122.206,37.553,36.937,9.7,0,0
162,1,2,0,8,9,0,709.502,971.433,73.454,37.704,37.445,9.862,0,0
163,2,2,0,0,0,0,1257.81,841.306,68.82,36.496,36.386,9.642,0,0
164,2,2,0,1,1,0,1649.72,903.723,84.469,37.691,37.453,9.861,0,0
165,2,2,0,2,2,0,1471.618,905.461,85.571,36.876,36.559,9.715,0,0
166,2,2,0,3,3,0,1624.56,965.386,89.404,37.633,37.445,9.853,0,0
167,2,2,0,4,4,0,1249.938,982.506,65.15,36.804,36.534,9.702,0,0
168,2,2,0,5,5,0,1676.275,1108.035,70.299,37.994,37.941,9.887,0,0
169,2,2,0,6,6,0,1496.606,1158.94,108.795,38.022,37.789,9.871,0,0
170,3,2,0,0,4,0,1883.049,1052.877,44.779,37.114,36.864,9.787,0,0
171,3,2,0,1,5,0,1982.392,1107.899,57.136,37.258,36.973,9.742,0,0
172,3,2,0,2,6,0,2026.324,1136.245,80.609,37.906,37.657,9.839,0,0
173,3,2,0,3,7,0,1933.086,1183.185,31.557,37.622,37.463,9.777,0,0
174,3,2,0,4,8,0,2036.942,1231.32,-2.54,38.01,35.763,9.603,0,0
175,4,2,0,0,1,0,2484.584,927.684,85.333,36.818,35.677,9.513,0,0
176,4,2,0,1,2,0,2806.561,933.552,79.053,36.987,36.717,9.75,0,0
177,4,2,0,2,4,0,2856.416,1023.876,-40.691,37.041,36.969,9.791,0,0
178,4,2,0,3,5,0,2625.564,1086.963,66.59,37.24,36.991,9.82,0,0
179,4,2,0,4,7,0,2709.554,1197.021,118.006,37.795,37.59,9.816,0,0
180,4,2,0,5,8,0,2411.074,1228.114,32.458,37.452,37.285,9.808,0,0
181,5,2,0,0,3,0,3376.797,921.398,101.472,37.246,36.895,9.73,0,0
182,5,2,0,1,4,0,2937.555,977.088,22.151,36.973,36.609,9.735,0,0
183,5,2,0,2,5,0,3214.403,1030.95,47.61,36.434,36.172,9.683,0,0
184,5,2,0,3,6,0,3372.726,1033.648,95.759,37.543,37.255,9.816,0,0
185,5,2,0,4,7,0,3109.877,1042.665,71.751,37.293,37.149,9.77,0,0
186,5,2,0,5,8,0,2977.649,1089.606,54.593,37.378,37.026,9.765,0,0
187,5,2,0,6,9,0,3345.376,1105.53,83.386,37.735,37.439,9.788,0,0
188,5,2,0,7,12,0,3086.623,1214.963,26.301,38.034,37.819,9.877,0,0
189,6,2,0,0,0,0,3771.741,914.364,77.11,37.244,36.677,9.701,0,0
190,6,2,0,1,5,0,4006.247,1148.916,105.665,37.894,37.692,9.919,0,0
191,6,2,0,2,6,0,3963.803,1176.301,115.573,38.374,37.951,9.862,0,0
192,7,2,0,0,0,0,4497.553,900.771,86.728,36.274,35.915,9.628,0,0
193,7,2,0,1,1,0,4474.509,965.334,98.581,37.141,36.846,9.71,0,0
194,7,2,0,2,2,0,4371.527,1040.593,63.101,37.518,37.304,9.819,0,0
195,8,2,0,0,0,0,4789.646,857.928,94.733,35.947,35.495,9.528,0,0
196,8,2,0,1,1,0,5053.67,872.687,64.103,36.649,36.292,9.649,0,0
197,9,2,0,0,0,0,5233.768,875.841,74.34,37.032,36.824,9.693,0,0
198,9,2,0,1,1,0,5686.47,924.545,112.988,37.531,37.063,9.789,0,0
199,9,2,0,2,2,0,5487.315,970.849,129.639,36.709,36.674,9.708,0,0
200,9,2,0,3,3,0,5397.546,1000.906,35.106,37.147,36.839,9.788,0,0
201,9,2,0,4,4,0,5663.401,1000.696,116.895,37.443,37.227,9.799,0,0
202,9,2,0,5,5,0,5288.062,1013.402,64.556,37.703,37.354,9.773,0,0
203,9,2,0,6,6,0,5510.323,1060.731,47.145,37.953,37.587,9.836,0,0
204,9,2,0,7,7,0,5242.074,1084.948,50.947,37.388,37.178,9.786,0,0
205,9,2,0,8,8,0,5205.124,1120.121,66.536,37.744,37.683,9.821,0,0
206,9,2,0,9,9,0,5600.694,1156.075,2.999,38.115,38.002,9.911,0,0
207,0,3,0,0,1,0,253.697,1380.204,94.179,37.354,37.081,9.769,0,0
208,0,3,0,1,2,0,573.594,1390.962,20.099,37.577,37.5,9.776,0,0
209,0,3,0,2,3,0,263.319,1463.28,86.343,37.22,36.947,9.734,0,0
210,0,3,0,3,4,0,155.016,1496.855,107.059,37.566,37.397,9.838,0,0
211,0,3,0,4,5,0,436.373,1561.119,-4.706,37.771,37.681,9.825,0,0
212,0,3,0,5,6,0,450.724,1626.991,123.457,38.001,37.749,9.863,0,0
213,0,3,0,6,7,0,179.758,1628.122,50.604,37.32,37.037,9.758,0,0
214,1,3,0,0,0,0,954.04,1283.079,104.141,37.069,36.272,9.626,0,0
215,1,3,0,1,1,0,1160.421,1376.053,91.566,38.394,33.845,9.465,0,0
216,1,3,0,2,2,0,716.284,1387.534,64.732,37.627,37.264,9.828,0,0
217,1,3,0,3,4,0,1154.876,1464.668,130.791,38.467,37.886,9.865,0,0
218,1,3,0,4,5,0,906.152,1465.137,118.239,37.71,36.778,9.62,0,0
219,1,3,0,5,6,0,1100.619,1488.207,-18.086,38.568,38.229,9.923,0,0
220,1,3,0,6,7,0,674.809,1597.603,60.623,38.207,37.92,9.836,0,0
221,1,3,0,7,8,0,1096.856,1608.37,100.678,38.407,38.088,9.883,0,0
222,2,3,0,0,1,0,1736.631,1398.312,93.371,39.343,33.756,9.498,0,0
223,2,3,0,1,2,0,1671.241,1434.657,-34.123,37.888,37.747,9.848,0,0
224,2,3,0,2,3,0,1261.474,1455.176,97.117,32.789,32.557,9.827,0,0
225,2,3,0,3,5,0,1435.448,1480.385,-39.771,37.042,36.976,9.792,0,0
226,3,3,0,0,1,0,2237.611,1336.327,129.985,37.089,36.812,9.776,0,0
227,3,3,0,1,3,0,1869.336,1401.661,47.396,36.947,36.464,9.712,0,0
228,3,3,0,2,6,0,2237.199,1546.249,-17.871,38.049,38.004,9.903,0,0
230,3,3,0,4,7,0,2039.748,1635.767,-35.344,38.188,37.984,9.998,0,0
231,3,3,0,5,8,0,2177.276,1641.276,-4.945,39.305,33.053,9.413,0,0
232,4,3,0,0,2,0,2862.133,1272.007,121.31,37.051,36.751,9.764,0,0
233,4,3,0,1,3,0,2397.205,1309.929,79.072,36.423,36.387,9.632,0,0
234,4,3,0,2,4,0,2765.43,1363.937,105.484,37.425,37.342,9.812,0,0
236,4,3,0,4,6,0,2581.222,1411.118,131.659,37.591,37.514,9.857,0,0
238,4,3,0,6,8,0,2644.622,1568.933,119.931,37.853,37.466,9.807,0,0
239,5,3,0,0,2,0,3319.878,1292.609,-36.058,37.051,36.896,9.704,0,0
240,5,3,0,1,3,0,3167.441,1336.667,82.8,37.324,36.974,9.75,0,0
