<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,2
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
128,2,2,1,4,7,0,1718.253,1044.875,-40.974,38.021,37.932,9.813,0,0
129,2,2,1,5,8,0,1345.677,1045.274,108.025,38.136,37.851,9.894,0,0
130,2,2,1,6,9,0,1599.42,1124.282,-39.451,38.495,38.184,9.907,0,0
131,2,2,1,7,10,0,1221.733,1145.284,-38.348,38.354,38.218,9.893,0,0
132,3,2,1,0,0,0,1803.283,881.36,114.878,38.399,38.166,9.892,0,0
133,3,2,1,1,1,0,1777.714,919.584,-35.22,38.632,38.239,9.782,0,0
134,3,2,1,2,2,0,2213.861,956.823,89.921,38.48,38.166,9.903,0,0
135,3,2,1,3,5,0,2285.597,1110.535,-28.834,39.575,39.312,9.965,0,0
136,3,2,1,4,6,0,2065.282,1122.813,-43.307,38.328,36.962,8.802,0,0
138,3,2,1,6,8,0,2094.145,1196.44,108.868,38.69,38.479,9.895,0,0
139,4,2,1,0,2,0,2624.921,891.902,-1.618,38.355,38.187,9.89,0,0
141,4,2,1,2,3,0,2403.271,922.983,109.95,38.735,37.166,9.734,0,0
142,4,2,1,3,4,0,2801.705,972.621,85.535,38.34,38.183,9.887,0,0
143,4,2,1,4,5,0,2335.189,1045.184,-41.984,38.528,38.447,9.945,0,0
